split,index,image_id
train,8633,EO_594333
train,8634,EO_103851
train,8635,BA_287643
train,8636,EO_341474
train,8637,EO_583975
train,8638,EO_172632
train,8639,EO_218533
train,8640,MMY_395245
train,8641,SNE_618287
train,8642,PLATELET_632211
train,8643,PMY_298362
train,8644,BNE_403012
train,8645,EO_756045
train,8646,SNE_83301
train,8647,MMY_938408
train,8648,PLATELET_513021
train,8649,EO_445349
train,8650,MO_959392
train,8651,MMY_117870
train,8652,MO_939410
train,8653,BNE_489658
train,8654,BNE_959568
train,8655,SNE_443914
train,8656,SNE_528864
train,8657,BNE_489079
train,8658,EO_99246
train,8659,EO_904970
train,8660,BA_569593
train,8661,MMY_824785
train,8662,BNE_901592
train,8663,BA_490353
train,8664,MO_362118
train,8665,MMY_689595
train,8666,EO_375973
train,8667,ERB_191913
train,8668,BA_100102
train,8669,BNE_838349
train,8670,SNE_420784
train,8671,EO_795895
train,8672,BA_147402
train,8673,MMY_342324
train,8674,MY_585586
train,8675,MY_732739
train,8676,EO_744068
train,8677,SNE_916404
train,8678,EO_2603
train,8679,EO_747861
train,8680,EO_805258
train,8681,PMY_849731
train,8682,EO_733636
train,8683,PMY_598371
train,8684,PLATELET_34131
train,8685,EO_690628
train,8686,ERB_209277
train,8687,BNE_58313
train,8688,LY_69259
train,8689,MO_721856
train,8690,MO_115896
train,8691,ERB_32817
train,8692,ERB_991084
train,8693,EO_147843
train,8694,EO_683491
train,8695,BA_166406
train,8696,LY_373928
train,8697,MO_699606
train,8698,ERB_248076
train,8699,MO_661482
train,8700,EO_126623
train,8701,MO_556585
train,8702,IG_904038
train,8703,EO_164571
train,8704,MMY_528920
train,8705,EO_538351
train,8706,EO_844397
train,8707,PMY_550469
train,8708,SNE_401211
train,8709,EO_434365
train,8710,ERB_738398
train,8711,BNE_124082
train,8712,MO_709754
train,8713,EO_333101
train,8714,BA_911932
train,8715,MMY_77389
train,8716,MY_945551
train,8717,BNE_666016
train,8718,PMY_68894
train,8719,BA_237864
train,8720,EO_588423
train,8721,MO_721472
train,8722,MY_723155
train,8723,ERB_425204
train,8724,EO_535035
train,8725,BNE_747210
train,8726,PLATELET_603847
train,8727,BA_731815
train,8728,ERB_349907
train,8729,PLATELET_520000
train,8730,BNE_961507
train,8731,LY_351038
train,8732,MY_423958
train,8733,MY_220331
train,8734,ERB_257472
train,8735,BNE_716525
train,8736,EO_668693
train,8737,MY_848664
train,8738,EO_808686
train,8739,BNE_723408
train,8740,BNE_369028
train,8741,MO_943027
train,8742,SNE_126817
train,8743,SNE_526872
train,8744,MO_213319
train,8745,BNE_857398
train,8746,LY_706761
train,8747,BNE_6747
train,8748,BNE_733085
train,8749,ERB_930067
train,8750,MY_47265
train,8751,IG_161498
train,8752,ERB_54691
train,8753,SNE_92591
train,8754,EO_263359
train,8755,LY_678409
train,8756,EO_900549
train,8757,PLATELET_622915
train,8758,BNE_30987
train,8759,BA_68896
train,8760,EO_619509
train,8761,PLATELET_220514
train,8762,LY_414119
train,8763,PLATELET_847362
train,8764,ERB_666912
train,8765,SNE_149300
train,8766,EO_492356
train,8767,PLATELET_104945
train,8768,PLATELET_864240
train,8769,MO_467997
train,8770,EO_786351
train,8771,SNE_120844
train,8772,MO_12267
train,8773,MO_760420
train,8774,MO_23282
train,8775,MY_335063
train,8776,PMY_465567
train,8777,BNE_423834
train,8778,EO_3941
train,8779,BNE_332485
train,8780,EO_69004
train,8781,ERB_351444
train,8782,PLATELET_193135
train,8783,EO_434081
train,8784,MY_240796
train,8785,BNE_124086
train,8786,PLATELET_346346
train,8787,PLATELET_619569
train,8788,BA_468972
train,8789,EO_32900
train,8790,EO_195559
train,8791,SNE_211341
train,8792,PLATELET_588519
train,8793,PLATELET_234776
train,8794,BNE_659216
train,8795,MY_436403
train,8796,PLATELET_828004
train,8797,MO_533376
train,8798,PLATELET_704974
train,8799,EO_27382
train,8800,ERB_761961
train,8801,ERB_53466
train,8802,MO_510602
train,8803,PLATELET_972655
train,8804,BA_854946
train,8805,ERB_723913
train,8806,SNE_606249
train,8807,MY_100038
train,8808,MO_684764
train,8809,EO_757993
train,8810,ERB_80122
train,8811,ERB_586845
train,8812,PLATELET_808581
train,8813,BA_507035
train,8814,IG_115116
train,8815,BNE_147710
train,8816,ERB_808591
train,8817,SNE_801267
train,8818,MO_272420
train,8819,EO_285354
train,8820,BA_506702
train,8821,LY_564753
train,8822,MY_18670
train,8823,MO_148236
train,8824,ERB_223548
train,8825,EO_685543
train,8826,BNE_605529
train,8827,LY_60114
train,8828,SNE_790875
train,8829,PLATELET_967711
train,8830,PLATELET_820175
train,8831,ERB_587815
train,8832,EO_513200
train,8833,MY_696999
train,8834,PLATELET_824711
train,8835,SNE_96718
train,8836,MO_865229
train,8837,MO_707836
train,8838,LY_483984
train,8839,MO_854196
train,8840,SNE_386155
train,8841,EO_568586
train,8842,LY_51625
train,8843,MY_701786
train,8844,PLATELET_682029
train,8845,PMY_48028
train,8846,MY_713569
train,8847,PLATELET_158072
train,8848,EO_386747
train,8849,LY_369191
train,8850,MY_337697
train,8851,ERB_190644
train,8852,PLATELET_799105
train,8853,EO_42732
train,8854,PLATELET_416432
train,8855,EO_115486
train,8856,MO_903914
train,8857,BA_238331
train,8858,PMY_832916
train,8859,MY_617135
train,8860,LY_874360
train,8861,PLATELET_884668
train,8862,EO_665862
train,8863,LY_289852
train,8864,MO_271075
train,8865,PMY_316676
train,8866,LY_586758
train,8867,BNE_344758
train,8868,PLATELET_798243
train,8869,EO_711529
train,8870,LY_45660
train,8871,MMY_472273
train,8872,MO_967515
train,8873,IG_729293
train,8874,MO_412460
train,8875,LY_37471
train,8876,BNE_244495
train,8877,SNE_703464
train,8878,MY_85613
train,8879,BA_691060
train,8880,PLATELET_999701
train,8881,ERB_692381
train,8882,BNE_431488
train,8883,PMY_965606
train,8884,EO_190539
train,8885,PLATELET_528929
train,8886,EO_960120
train,8887,ERB_690949
train,8888,MO_460255
train,8889,NEUTROPHIL_507371
train,8890,PLATELET_948092
train,8891,PLATELET_351810
train,8892,PMY_641217
train,8893,BA_812946
train,8894,ERB_653938
train,8895,PLATELET_649633
train,8896,ERB_568099
train,8897,EO_549513
train,8898,EO_857399
train,8899,EO_155874
train,8900,ERB_386156
train,8901,BA_279501
train,8902,SNE_45775
train,8903,MY_949365
train,8904,SNE_663929
train,8905,BNE_846661
train,8906,BNE_426408
train,8907,ERB_768167
train,8908,LY_396797
train,8909,MO_776848
train,8910,LY_368893
train,8911,PMY_320028
train,8912,MY_172164
train,8913,SNE_133532
train,8914,EO_741832
train,8915,EO_571485
train,8916,SNE_485945
train,8917,MO_260942
train,8918,EO_735842
train,8919,MY_609980
train,8920,EO_735445
train,8921,MY_559258
train,8922,BA_578023
train,8923,EO_297333
train,8924,MY_438326
train,8925,LY_512098
train,8926,ERB_359800
train,8927,EO_317789
train,8928,ERB_250982
train,8929,PLATELET_670903
train,8930,MMY_925344
train,8931,SNE_763893
train,8932,EO_354662
train,8933,BA_720056
train,8934,EO_77178
train,8935,BNE_752441
train,8936,BA_629062
train,8937,ERB_489056
train,8938,ERB_380642
train,8939,ERB_931614
train,8940,MO_55283
train,8941,MO_439297
train,8942,MO_371397
train,8943,MMY_852541
train,8944,PLATELET_848602
train,8945,PMY_875636
train,8946,MY_386684
train,8947,EO_862724
train,8948,BA_656750
train,8949,EO_992960
train,8950,LY_668845
train,8951,LY_342545
train,8952,BNE_636142
train,8953,MY_428595
train,8954,MY_352151
train,8955,EO_995461
train,8956,PLATELET_350521
train,8957,MMY_742490
train,8958,MMY_232363
train,8959,EO_688444
train,8960,BNE_775595
train,8961,PMY_298976
train,8962,EO_192945
train,8963,EO_270753
train,8964,MO_6230
train,8965,PLATELET_803035
train,8966,MY_432444
train,8967,EO_172217
train,8968,MY_100945
train,8969,ERB_654889
train,8970,ERB_695351
train,8971,BNE_720143
train,8972,SNE_827292
train,8973,SNE_979034
train,8974,EO_230870
train,8975,MO_503134
train,8976,EO_370621
train,8977,PLATELET_108799
train,8978,ERB_329499
train,8979,PLATELET_930655
train,8980,EO_959957
train,8981,EO_394346
train,8982,PLATELET_581004
train,8983,ERB_942720
train,8984,EO_163905
train,8985,SNE_530862
train,8986,MO_740559
train,8987,EO_95563
train,8988,PLATELET_939188
train,8989,MO_478654
train,8990,ERB_926430
train,8991,PLATELET_387840
train,8992,MO_179303
train,8993,BA_511856
train,8994,IG_119514
train,8995,PLATELET_365644
train,8996,BNE_459390
train,8997,ERB_211807
train,8998,BA_46485
train,8999,BNE_762145
train,9000,LY_873168
train,9001,MO_809234
train,9002,LY_211339
train,9003,EO_187031
train,9004,EO_164277
train,9005,PLATELET_949291
train,9006,ERB_726710
train,9007,MMY_346275
train,9008,LY_819994
train,9009,SNE_703793
train,9010,EO_625665
train,9011,PLATELET_619449
train,9012,BA_505144
train,9013,MY_293829
train,9014,BA_221648
train,9015,SNE_138139
train,9016,LY_463029
train,9017,MO_649556
train,9018,SNE_181877
train,9019,SNE_263591
train,9020,LY_982252
train,9021,EO_504106
train,9022,LY_562157
train,9023,PMY_266054
train,9024,BNE_580553
train,9025,SNE_257590
train,9026,MO_648019
train,9027,EO_795565
train,9028,EO_586528
train,9029,EO_849425
train,9030,PLATELET_753131
train,9031,PMY_655809
train,9032,PLATELET_914573
train,9033,SNE_714010
train,9034,EO_726217
train,9035,MY_130749
train,9036,LY_377286
train,9037,MY_102887
train,9038,EO_24074
train,9039,ERB_480905
train,9040,EO_139844
train,9041,EO_696748
train,9042,PMY_783521
train,9043,BNE_239147
train,9044,PMY_555125
train,9045,EO_937011
train,9046,MMY_846459
train,9047,ERB_455306
train,9048,MMY_495324
train,9049,EO_421436
train,9050,SNE_265019
train,9051,BNE_73716
train,9052,BA_177799
train,9053,ERB_111159
train,9054,MO_970300
train,9055,EO_797610
train,9056,MY_614124
train,9057,MMY_695964
train,9058,LY_178247
train,9059,EO_370453
train,9060,MO_361517
train,9061,SNE_61066
train,9062,EO_872715
train,9063,EO_699069
train,9064,BA_53335
train,9065,ERB_876139
train,9066,PMY_841428
train,9067,ERB_193092
train,9068,BNE_991404
train,9069,MY_5897
train,9070,BA_215988
train,9071,IG_227626
train,9072,MY_18
train,9073,MMY_631766
train,9074,IG_79542
train,9075,PLATELET_223900
train,9076,BA_332496
train,9077,MMY_559956
train,9078,MO_192510
train,9079,SNE_251641
train,9080,ERB_471822
train,9081,MMY_110115
train,9082,SNE_630287
train,9083,MMY_179765
train,9084,MO_997225
train,9085,PLATELET_435324
train,9086,PLATELET_146840
train,9087,ERB_377610
train,9088,EO_86510
train,9089,MO_978077
train,9090,MO_427035
train,9091,MY_499127
train,9092,PLATELET_249982
train,9093,IG_505197
train,9094,BA_676044
train,9095,SNE_860190
train,9096,EO_309854
train,9097,PLATELET_459225
train,9098,BA_277242
train,9099,ERB_428332
train,9100,ERB_246454
train,9101,ERB_869583
train,9102,NEUTROPHIL_933348
train,9103,PLATELET_545753
train,9104,MMY_139679
train,9105,SNE_714876
train,9106,EO_268868
train,9107,MO_38254
train,9108,MO_939651
train,9109,MY_365478
train,9110,BNE_380086
train,9111,ERB_546173
train,9112,EO_476571
train,9113,MO_276444
train,9114,LY_504582
train,9115,EO_481654
train,9116,PLATELET_250852
train,9117,EO_417016
train,9118,SNE_948962
train,9119,EO_626322
train,9120,BA_250620
train,9121,ERB_886258
train,9122,MY_762283
train,9123,BNE_256074
train,9124,PLATELET_778576
train,9125,MY_472410
train,9126,BA_692349
train,9127,SNE_957327
train,9128,EO_275142
train,9129,ERB_485258
train,9130,LY_828205
train,9131,ERB_759962
train,9132,LY_819068
train,9133,PLATELET_203757
train,9134,EO_57183
train,9135,EO_290570
train,9136,LY_997935
train,9137,MY_433031
train,9138,MO_466514
train,9139,SNE_105867
train,9140,SNE_145282
train,9141,EO_707053
train,9142,EO_756354
train,9143,SNE_566153
train,9144,EO_264654
train,9145,BNE_28484
train,9146,MY_770508
train,9147,EO_472619
train,9148,PLATELET_319543
train,9149,MMY_270313
train,9150,MO_437728
train,9151,ERB_276729
train,9152,BNE_309792
train,9153,MO_378086
train,9154,MMY_38379
train,9155,LY_675041
train,9156,EO_961222
train,9157,LY_558615
train,9158,ERB_50575
train,9159,BA_891403
train,9160,BNE_96489
train,9161,ERB_209734
train,9162,BNE_556085
train,9163,EO_674701
train,9164,MO_783430
train,9165,MY_247442
train,9166,EO_455657
train,9167,LY_140586
train,9168,EO_948428
train,9169,BNE_839282
train,9170,MO_493402
train,9171,PLATELET_289998
train,9172,BA_152650
train,9173,BNE_598005
train,9174,MO_402875
train,9175,PMY_905517
train,9176,EO_519041
train,9177,MY_798373
train,9178,ERB_816536
train,9179,BA_509224
train,9180,SNE_602927
train,9181,PMY_772483
train,9182,PLATELET_514745
train,9183,PLATELET_538390
train,9184,ERB_371029
train,9185,MO_751315
train,9186,MY_906055
train,9187,MMY_59412
train,9188,EO_321079
train,9189,BA_695174
train,9190,BNE_269708
train,9191,EO_922137
train,9192,BA_847959
train,9193,MMY_210993
train,9194,MMY_110819
train,9195,SNE_660142
train,9196,EO_877083
train,9197,MO_679758
train,9198,BNE_500981
train,9199,BNE_903373
train,9200,BA_746935
train,9201,SNE_982230
train,9202,EO_155442
train,9203,PLATELET_71976
train,9204,BNE_657751
train,9205,BNE_864076
train,9206,EO_66965
train,9207,MMY_146142
train,9208,MO_406701
train,9209,PLATELET_35392
train,9210,BA_267693
train,9211,SNE_73737
train,9212,ERB_683802
train,9213,PLATELET_877406
train,9214,ERB_667069
train,9215,BNE_288455
train,9216,EO_464699
train,9217,MO_311939
train,9218,MO_868679
train,9219,PLATELET_893357
train,9220,BNE_638211
train,9221,PMY_910742
train,9222,EO_25085
train,9223,MO_326040
train,9224,MMY_306096
train,9225,EO_508324
train,9226,ERB_87123
train,9227,BNE_379446
train,9228,LY_905051
train,9229,MMY_829523
train,9230,ERB_910470
train,9231,PLATELET_663926
train,9232,ERB_909242
train,9233,PLATELET_339224
train,9234,PLATELET_467686
train,9235,MY_398878
train,9236,EO_438563
train,9237,LY_845737
train,9238,ERB_653702
train,9239,PLATELET_902144
train,9240,ERB_196464
train,9241,MO_377470
train,9242,SNE_994402
train,9243,EO_375413
train,9244,BA_279326
train,9245,BNE_316390
train,9246,MMY_448120
train,9247,ERB_961027
train,9248,PLATELET_273924
train,9249,SNE_974133
train,9250,BNE_341589
train,9251,BNE_175712
train,9252,PMY_341875
train,9253,PLATELET_592225
train,9254,MY_582611
train,9255,ERB_880363
train,9256,SNE_143231
train,9257,MY_772642
train,9258,LY_832225
train,9259,ERB_309485
train,9260,SNE_70096
train,9261,BA_710454
train,9262,BA_794444
train,9263,SNE_234830
train,9264,BA_275073
train,9265,MY_865709
train,9266,SNE_831020
train,9267,BNE_179976
train,9268,MMY_787978
train,9269,EO_115822
train,9270,MY_758473
train,9271,MY_899717
train,9272,EO_455626
train,9273,LY_417364
train,9274,MY_396433
train,9275,EO_326816
train,9276,PMY_901117
train,9277,EO_377859
train,9278,BA_739484
train,9279,EO_123327
train,9280,PLATELET_312639
train,9281,BA_655847
train,9282,EO_742500
train,9283,PLATELET_133827
train,9284,SNE_938584
train,9285,PLATELET_904784
train,9286,BNE_854984
train,9287,SNE_235653
train,9288,BNE_859196
train,9289,ERB_138280
train,9290,MY_573669
train,9291,PLATELET_399170
train,9292,MO_980470
train,9293,PLATELET_187574
train,9294,SNE_74926
train,9295,SNE_798913
train,9296,MMY_88826
train,9297,PMY_552383
train,9298,PLATELET_45636
train,9299,PLATELET_150149
train,9300,EO_71201
train,9301,MMY_986095
train,9302,ERB_857190
train,9303,LY_99358
train,9304,BNE_517212
train,9305,PLATELET_105509
train,9306,EO_449091
train,9307,BA_24200302
train,9308,EO_579761
train,9309,ERB_444576
train,9310,PLATELET_311547
train,9311,PMY_316470
train,9312,PLATELET_562150
train,9313,EO_329897
train,9314,MY_637556
train,9315,BNE_345668
train,9316,SNE_385613
train,9317,MO_902638
train,9318,PLATELET_7825
train,9319,EO_807177
train,9320,MY_312659
train,9321,BNE_377686
train,9322,EO_659964
train,9323,PLATELET_242378
train,9324,EO_849192
train,9325,ERB_180615
train,9326,MY_977916
train,9327,ERB_300293
train,9328,PLATELET_369522
train,9329,BNE_346149
train,9330,SNE_504413
train,9331,PMY_270625
train,9332,EO_583142
train,9333,EO_134458
train,9334,EO_269312
train,9335,ERB_20036
train,9336,EO_368144
train,9337,EO_20293
train,9338,MO_814069
train,9339,PLATELET_827141
train,9340,PLATELET_748658
train,9341,LY_644595
train,9342,SNE_671189
train,9343,SNE_439672
train,9344,ERB_987660
train,9345,MO_315300
train,9346,MO_142730
train,9347,EO_814533
train,9348,SNE_344636
train,9349,EO_210086
train,9350,SNE_394622
train,9351,EO_448399
train,9352,MO_768683
train,9353,BA_139552
train,9354,PLATELET_747655
train,9355,SNE_685496
train,9356,EO_575793
train,9357,PLATELET_274431
train,9358,MY_832790
train,9359,PLATELET_786490
train,9360,PMY_865468
train,9361,MMY_220307
train,9362,SNE_899001
train,9363,BNE_329880
train,9364,MY_893731
train,9365,ERB_760022
train,9366,ERB_554489
train,9367,BNE_338982
train,9368,MO_539418
train,9369,EO_528572
train,9370,LY_947487
train,9371,MO_944566
train,9372,SNE_838616
train,9373,BA_127306
train,9374,PLATELET_503986
train,9375,PLATELET_463350
train,9376,IG_88166
train,9377,SNE_130136
train,9378,SNE_474890
train,9379,EO_630646
train,9380,EO_813712
train,9381,ERB_215033
train,9382,PLATELET_887664
train,9383,MO_500300
train,9384,ERB_156600
train,9385,PMY_438657
train,9386,PLATELET_509377
train,9387,EO_506761
train,9388,MY_968271
train,9389,EO_465089
train,9390,SNE_71114
train,9391,EO_756363
train,9392,ERB_820191
train,9393,EO_945147
train,9394,LY_581436
train,9395,MY_685963
train,9396,MO_849518
train,9397,MMY_441459
train,9398,EO_829748
train,9399,MO_888390
train,9400,PLATELET_266368
train,9401,LY_932486
train,9402,EO_901693
train,9403,ERB_613574
train,9404,BA_824897
train,9405,EO_984860
train,9406,ERB_146136
train,9407,ERB_342437
train,9408,ERB_843699
train,9409,SNE_98855
train,9410,PLATELET_894986
train,9411,MO_829351
train,9412,LY_566480
train,9413,BNE_14932
train,9414,BNE_252085
train,9415,EO_887809
train,9416,LY_825441
train,9417,EO_674352
train,9418,MO_870248
train,9419,MMY_600869
train,9420,EO_189430
train,9421,MMY_244224
train,9422,SNE_952749
train,9423,EO_967813
train,9424,LY_531289
train,9425,BA_920815
train,9426,SNE_912821
train,9427,BNE_619060
train,9428,LY_490610
train,9429,MO_212554
train,9430,SNE_435561
train,9431,MY_704053
train,9432,PLATELET_169852
train,9433,PLATELET_811502
train,9434,PLATELET_726572
train,9435,EO_547729
train,9436,PMY_447067
train,9437,LY_514232
train,9438,PLATELET_76114
train,9439,BNE_990094
train,9440,MMY_544571
train,9441,BA_172469
train,9442,MMY_257385
train,9443,MO_52244
train,9444,LY_774874
train,9445,ERB_944580
train,9446,EO_852531
train,9447,BA_589888
train,9448,BNE_897481
train,9449,BA_622087
train,9450,EO_750216
train,9451,PMY_62790
train,9452,PLATELET_33237
train,9453,BA_589260
train,9454,EO_969018
train,9455,MO_775072
train,9456,PLATELET_538411
train,9457,MMY_567014
train,9458,MMY_806369
train,9459,BA_926393
train,9460,BA_760452
train,9461,EO_291250
train,9462,EO_406215
train,9463,ERB_783284
train,9464,BA_957241
train,9465,BA_38489
train,9466,BNE_316816
train,9467,MO_245686
train,9468,MO_315312
train,9469,PLATELET_837568
train,9470,MO_519286
train,9471,MY_227269
train,9472,EO_948687
train,9473,BA_728520
train,9474,SNE_704271
train,9475,PLATELET_839001
train,9476,EO_113017
train,9477,EO_404092
train,9478,EO_956597
train,9479,LY_861914
train,9480,ERB_171698
train,9481,EO_237035
train,9482,PLATELET_200008
train,9483,BA_430561
train,9484,PLATELET_141285
train,9485,LY_865265
train,9486,LY_86837
train,9487,SNE_973516
train,9488,MY_90777
train,9489,MY_513277
train,9490,LY_737978
train,9491,BA_236510
train,9492,PLATELET_243429
train,9493,LY_589279
train,9494,LY_894865
train,9495,MMY_579603
train,9496,BA_139733
train,9497,ERB_202339
train,9498,SNE_493458
train,9499,EO_926290
train,9500,BNE_973323
train,9501,BNE_334257
train,9502,EO_189413
train,9503,PLATELET_423669
train,9504,ERB_861249
train,9505,LY_924952
train,9506,EO_190519
train,9507,BNE_172972
train,9508,ERB_502957
train,9509,BA_484717
train,9510,SNE_655718
train,9511,PLATELET_541271
train,9512,MO_264354
train,9513,EO_483350
train,9514,EO_157965
train,9515,PMY_242801
train,9516,ERB_630246
train,9517,LY_266337
train,9518,EO_608347
train,9519,PLATELET_521039
train,9520,MY_102008
train,9521,MMY_54894
train,9522,MY_779896
train,9523,LY_209350
train,9524,LY_789385
train,9525,NEUTROPHIL_427225
train,9526,BA_1581
train,9527,ERB_329501
train,9528,EO_989626
train,9529,BNE_989250
train,9530,LY_43870
train,9531,SNE_273267
train,9532,ERB_554438
train,9533,NEUTROPHIL_322012
train,9534,EO_851904
train,9535,SNE_433858
train,9536,BNE_726027
train,9537,PLATELET_115165
train,9538,EO_910
train,9539,MY_184990
train,9540,PLATELET_371470
train,9541,ERB_940933
train,9542,LY_642004
train,9543,EO_863304
train,9544,EO_252025
train,9545,EO_889221
train,9546,SNE_845681
train,9547,BNE_470906
train,9548,BNE_787150
train,9549,SNE_630026
train,9550,PLATELET_370200
train,9551,LY_154914
train,9552,MO_445991
train,9553,BA_219183
train,9554,MO_226484
train,9555,EO_42441
train,9556,MY_122208
train,9557,PLATELET_912776
train,9558,MO_699279
train,9559,EO_188199
train,9560,ERB_911429
train,9561,SNE_884907
train,9562,EO_889884
train,9563,MY_893025
train,9564,LY_171934
train,9565,BA_298364
train,9566,EO_984978
train,9567,SNE_911200
train,9568,PLATELET_767205
train,9569,EO_802007
train,9570,SNE_83800
train,9571,ERB_310389
train,9572,EO_209322
train,9573,EO_76093
train,9574,PLATELET_636027
train,9575,EO_505246
train,9576,MY_152520
train,9577,BNE_153786
train,9578,PMY_115329
train,9579,PLATELET_889938
train,9580,BA_551471
train,9581,EO_686204
train,9582,LY_884557
train,9583,MMY_80740
train,9584,MMY_993230
train,9585,MMY_224492
train,9586,SNE_345629
train,9587,BNE_342062
train,9588,MY_13396
train,9589,SNE_679413
train,9590,ERB_970306
train,9591,BNE_651693
train,9592,BA_280715
train,9593,PLATELET_359510
train,9594,EO_97346
train,9595,MY_249346
train,9596,SNE_663700
train,9597,EO_865688
train,9598,PLATELET_665750
train,9599,ERB_986242
train,9600,PLATELET_220197
train,9601,PLATELET_29467
train,9602,ERB_175970
train,9603,MMY_985408
train,9604,PLATELET_610800
train,9605,EO_722995
train,9606,EO_269763
train,9607,EO_934148
train,9608,ERB_476294
train,9609,EO_919706
train,9610,ERB_981605
train,9611,LY_442263
train,9612,BNE_376075
train,9613,SNE_334919
train,9614,SNE_397471
train,9615,SNE_406359
train,9616,PLATELET_254469
train,9617,PMY_746838
train,9618,PLATELET_534883
train,9619,BNE_12387
train,9620,MO_952246
train,9621,EO_529022
train,9622,MY_597124
train,9623,MY_13579
train,9624,EO_546748
train,9625,LY_685515
train,9626,PLATELET_439309
train,9627,EO_31665
train,9628,ERB_379192
train,9629,ERB_499394
train,9630,EO_533757
train,9631,SNE_341145
train,9632,MY_12301
train,9633,EO_751688
train,9634,LY_817702
train,9635,PLATELET_333941
train,9636,BNE_680611
train,9637,MY_853928
train,9638,LY_86378
train,9639,BNE_976754
train,9640,EO_765865
train,9641,EO_470880
train,9642,BNE_400045
train,9643,SNE_64736
train,9644,PLATELET_432194
train,9645,LY_437182
train,9646,BNE_568376
train,9647,EO_743496
train,9648,SNE_999519
train,9649,EO_46356
train,9650,PLATELET_239760
train,9651,EO_467859
train,9652,PMY_189441
train,9653,EO_278343
train,9654,LY_372008
train,9655,PMY_335114
train,9656,LY_487502
train,9657,SNE_70524
train,9658,ERB_753427
train,9659,BA_152708
train,9660,BNE_958876
train,9661,ERB_170918
train,9662,ERB_159653
train,9663,ERB_285340
train,9664,BA_45632
train,9665,SNE_218168
train,9666,EO_430628
train,9667,MO_140180
train,9668,BNE_866979
train,9669,BNE_586518
train,9670,ERB_498506
train,9671,EO_575404
train,9672,PLATELET_179085
train,9673,SNE_168952
train,9674,BA_727591
train,9675,BNE_936581
train,9676,MY_848818
train,9677,PMY_630110
train,9678,PLATELET_31820
train,9679,PLATELET_327927
train,9680,ERB_385246
train,9681,SNE_30720
train,9682,PLATELET_812176
train,9683,MY_872257
train,9684,MMY_289350
train,9685,ERB_910934
train,9686,BA_917697
train,9687,ERB_384697
train,9688,BNE_128335
train,9689,BNE_759715
train,9690,ERB_763350
train,9691,BNE_581567
train,9692,MO_914790
train,9693,IG_387454
train,9694,ERB_97139
train,9695,ERB_844344
train,9696,MY_615550
train,9697,PLATELET_542376
train,9698,BA_658350
train,9699,SNE_671899
train,9700,MO_452917
train,9701,ERB_507848
train,9702,EO_756779
train,9703,MO_398318
train,9704,ERB_803263
train,9705,EO_569620
train,9706,EO_553205
train,9707,MO_266868
train,9708,PMY_459875
train,9709,MMY_307397
train,9710,MMY_167415
train,9711,EO_80804
train,9712,BA_602999
train,9713,MMY_512208
train,9714,SNE_37089
train,9715,EO_651241
train,9716,ERB_782604
train,9717,PLATELET_791189
train,9718,BNE_494612
train,9719,BNE_387976
train,9720,BA_892429
train,9721,MY_564694
train,9722,EO_856061
train,9723,SNE_974812
train,9724,PLATELET_751785
train,9725,MO_609525
train,9726,BA_619254
train,9727,PLATELET_395075
train,9728,ERB_538116
train,9729,LY_18659
train,9730,LY_548338
train,9731,PMY_449223
train,9732,PLATELET_601644
train,9733,NEUTROPHIL_680394
train,9734,ERB_114865
train,9735,MY_693703
train,9736,BNE_252057
train,9737,SNE_850328
train,9738,MO_253182
train,9739,BNE_573024
train,9740,SNE_880415
train,9741,BA_131174
train,9742,SNE_816733
train,9743,EO_773102
train,9744,EO_161514
train,9745,MY_229351
train,9746,BNE_277078
train,9747,MY_837370
train,9748,EO_40644
train,9749,PLATELET_803675
train,9750,EO_55874
train,9751,BA_769899
train,9752,ERB_714179
train,9753,EO_641941
train,9754,EO_589890
train,9755,MO_294054
train,9756,MMY_600895
train,9757,MMY_849324
train,9758,BNE_207900
train,9759,MY_57167
train,9760,MO_96000
train,9761,PLATELET_257171
train,9762,ERB_994804
train,9763,SNE_676449
train,9764,PLATELET_754252
train,9765,EO_554725
train,9766,NEUTROPHIL_183270
train,9767,SNE_770745
train,9768,PMY_177097
train,9769,MY_647815
train,9770,SNE_488757
train,9771,PLATELET_970357
train,9772,EO_352853
train,9773,EO_537164
train,9774,MY_952273
train,9775,LY_46986
train,9776,LY_363901
train,9777,BNE_175829
train,9778,MO_266780
train,9779,PMY_147801
train,9780,ERB_675547
train,9781,ERB_989969
train,9782,EO_209177
train,9783,IG_88630
train,9784,PLATELET_362241
train,9785,BNE_390232
train,9786,PLATELET_334225
train,9787,PMY_770245
train,9788,LY_696193
train,9789,EO_348160
train,9790,SNE_122854
train,9791,MMY_307429
train,9792,ERB_191437
train,9793,EO_850777
train,9794,LY_534632
train,9795,EO_782734
train,9796,PMY_66740
train,9797,PLATELET_305009
train,9798,LY_625010
train,9799,LY_908757
train,9800,PLATELET_989204
train,9801,PLATELET_25560
train,9802,BA_816082
train,9803,ERB_276730
train,9804,EO_824127
train,9805,EO_259856
train,9806,ERB_109614
train,9807,LY_322720
train,9808,MO_418203
train,9809,PLATELET_410531
train,9810,MMY_270358
train,9811,PLATELET_190749
train,9812,BNE_277934
train,9813,BNE_876156
train,9814,SNE_814713
train,9815,SNE_682015
train,9816,MO_483167
train,9817,LY_974002
train,9818,MO_557047
train,9819,BNE_37422
train,9820,SNE_844505
